label,precision,recall,f1,benchmark,model_id,doc_id
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,365
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,366
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,367
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,367
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,367
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,367
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,369
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,372
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,373
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Ежемесячный доход,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Количество иждивенцев,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Наличие кредитов/займов,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,374
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,376
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,378
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,379
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,380
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес электронной почты,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Год рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
ИНН,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Стаж работы.лет,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Стаж работы.месяцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Фамилия,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,384
Адрес регистрации.город,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Адрес регистрации.дом,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Адрес регистрации.квартира,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Дата рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Количество иждивенцев,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Отчество,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,385
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Место рождения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Наличие кредитов/займов,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,388
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес фактического проживания.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес фактического проживания.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Дата выдачи паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Ежемесячный доход,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Имя,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Количество иждивенцев,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Наличие недвижимости,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Пол,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
СНИЛС,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,390
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Гражданство,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Должность на работе,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Ежемесячный доход,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
ИНН,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Имя,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Кем выдан паспорт,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Код подразделения,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Место работы,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Наличие автомобиля,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Номер мобильного телефона,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Пол,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Семейное положение,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Серия и номер паспорта,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Фамилия,1.0,1.0,1.0,ru-bank-ie,Qwen/Qwen3-1.7B,391
Адрес регистрации.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,392
Адрес регистрации.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,392
Адрес регистрации.квартира,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,392
Адрес регистрации.улица,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,392
Адрес фактического проживания.город,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,392
Адрес фактического проживания.дом,0.0,0.0,0.0,ru-bank-ie,Qwen/Qwen3-1.7B,392
